POA_CODE_2021,SA2_CODE_2021,SA2_NAME_2021
4723,308041528,Banana
2033,117031648,Zetland
2140,120011672,Concord West - North Strathfield
2566,123021441,Leumeah - Minto Heights
2579,101051539,Goulburn
2735,215031405,Swan Hill Surrounds
4078,310011276,Wacol
6100,506021311,Rivervale
2488,112031252,Murwillumbah Surrounds
5107,402041042,Parafield
2390,110031197,Narrabri
2594,101061544,Young Surrounds
4405,307011178,Tara
4821,318021486,Northern Beaches
2120,115011554,Castle Hill - East
2611,801011014,Higgins
2369,110021193,Inverell Surrounds - West
3695,204031075,Yackandandah
2214,119011658,Panania (South) - Picnic Point
6065,505031306,Wanneroo - Sinagra
3215,203021040,Geelong West - Hamlyn Heights
3551,202011021,Flora Hill - Spring Gully
2140,120031396,Homebush
3444,216011410,Rushworth
2069,121031407,Gordon - Killara
2299,111031226,Maryland - Fletcher - Minmi
2257,102011032,Gosford - Springfield
5083,402031036,Enfield - Blair Athol
2074,121031411,Turramurra
4007,302031037,Eagle Farm - Pinkenba
4350,317011450,Highfields
6324,509011234,Plantagenet
4178,313051575,Scarborough - Newport
6721,510021267,East Pilbara
0875,702011047,Flynn (NT)
4313,313031370,Kilcoy
3480,215031400,Buloke
4123,311061332,Rochedale South - Priestdale
3728,216021412,Moira
3677,216021412,Moira
3059,210051442,Craigieburn - North
4715,308031220,Rockhampton Surrounds - West
5732,406021141,Outback
7315,604021092,Turners Beach - Forth
3149,212051323,Mount Waverley - North
4705,308031218,Rockhampton Surrounds - East
6528,511021277,Exmouth
4034,302041045,Taigum - Fitzgibbon
4859,306031163,Yarrabah
2620,801081092,Duffy
4510,313021367,Elimbah
4754,312021353,Seaforth - Calen
4152,305021113,Balmoral
4569,316081549,Noosa Hinterland
2305,111021221,West Wallsend - Barnsley - Killingworth
2233,128021607,Engadine
3550,202011019,California Gully - Eaglehawk
3658,204011060,Seymour Surrounds
4504,313041373,Deception Bay
6315,509031250,Wagin
2429,108041166,Wauchope
2171,127011594,Green Valley
3797,204011061,Upper Yarra Valley
2825,105011093,Cobar
3886,205021085,Orbost
5110,402041044,Paralowie
2525,107011547,Windang - Primbee
6568,509021241,Moora
2161,125031484,Guildford West - Merrylands West
4209,309071554,Pimpama - North
2868,103041079,Orange Surrounds
2519,107041144,Balgownie - Fairy Meadow
3904,205021082,Bruthen - Omeo
3330,203011035,Golden Plains - South
2536,101041022,Deua - Wadbilliga
5724,406011135,Western
4821,318021481,Kirwan - East
2540,114011273,Callala Bay - Currarong
5670,406011132,Le Hunte - Elliston
2334,106021618,Thornton - Millers Forest
3804,212031457,Narre Warren South - East
4370,317011451,Lockyer Valley - West
2666,103021066,Grenfell
4704,308031221,Shoalwater Bay
7116,601011003,Old Beach - Otago
5700,406021142,Port Augusta
0830,701031031,Howard Springs
4270,311041567,Flagstone (East) - Riverbend
2873,103021062,Condobolin
6226,501021005,Australind - Leschenault
2548,101041020,Bega-Eden Hinterland
0820,701011005,Larrakeyah
4151,303021053,Coorparoo
4486,307011177,Roma Surrounds
5052,403031069,Mitcham (SA)
2538,101021007,Braidwood
6163,507011154,Hamilton Hill
4615,319021507,Kingaroy Surrounds - South
5076,401041014,Athelstone
3182,206051134,St Kilda East
3451,202021028,Castlemaine Surrounds
4287,311011305,Beaudesert
2097,122031694,Dee Why (South) - North Curl Curl
6343,509011229,Gnowangerup
2125,115011296,West Pennant Hills
3331,203011034,Bannockburn
2557,123011698,Currans Hill
5244,401021006,Lobethal - Woodside
5575,405041127,Yorke Peninsula - North
2834,105011095,Nyngan - Warren
3610,204011060,Seymour Surrounds
2681,113031266,Temora
5471,405031120,Jamestown
5470,405031120,Jamestown
3139,211051285,Wandin - Seville
6255,501031018,Donnybrook - Balingup
0822,702051065,Elsey
6036,505031099,Butler - Merriwa - Ridgewood
3762,209041224,Wallan
2320,106011109,Cessnock Surrounds
6413,509021240,Merredin
3921,205031088,French Island
4208,311021309,Mount Warren Park
4131,311021308,Edens Landing - Holmview
2114,126021503,West Ryde - Meadowbank
2228,128011603,Caringbah South
2681,103021069,West Wyalong
6100,506021309,Cloverdale
2489,112031251,Murwillumbah
2423,108051170,Taree Surrounds
4732,315031412,Longreach
5015,404021101,Port Adelaide
0830,701041038,Durack - Marlow Lagoon
3114,211021261,Donvale - Park Orchards
4208,311051324,Cornubia - Carbrook
4869,306021148,Gordonvale - Trinity
4552,313031371,Woodford - D'Aguilar
5086,402031176,Valley View - Gilles Plains
6396,509011231,Kojonup
3181,206051513,St Kilda - Central
3356,201011482,Ballarat North - Invermay
2557,123011699,Elderslie - Narellan
4580,319031513,Gympie - South
4280,310021277,Boonah
6431,702011053,Tanami
3030,213051467,Werribee - East
7018,601021004,Bellerive - Rosny
2758,115031300,Kurrajong Heights - Ebenezer
3284,217041478,Moyne - West
3300,217041478,Moyne - West
4850,318021491,Wulguru - Roseneath
6558,504021049,Chidlow
4812,318021476,Gulliver - Currajong - Vincent
2527,107031139,Kiama Downs - Minnamurra
3401,215011393,West Wimmera
2196,119021573,Lakemba
2295,111031234,Waratah - North Lambton
6537,511021277,Exmouth
4275,311031318,Munruben - Park Ridge South
6065,505031107,Tapping - Ashby - Sinagra
2148,116011307,Lalor Park - Kings Langley
2290,111011210,Mount Hutton - Windale
2778,124011453,Lawson - Hazelbrook - Linden
4500,314011383,Cashmere
3856,205051102,Rosedale
2799,103031071,Lithgow Surrounds
5158,403021063,Sheidow Park - Trott Park
3115,211031265,Croydon Hills - Warranwood
5231,401021003,Adelaide Hills
4701,308031212,Mount Morgan
7301,602021057,Westbury
4352,317011447,Drayton - Harristown
4405,319021505,Kingaroy
6051,504011046,Maylands
2611,801081095,Rivett
3219,203011034,Bannockburn
4706,308011191,Central Highlands - West
5238,407031163,Loxton Surrounds
2833,110031195,Moree
3371,201031015,Golden Plains - North
5156,401021004,Aldgate - Stirling
2167,123021704,Glenfield
6211,502011021,Dawesville - Bouvard
4480,315031411,Far South West
6423,509021242,Mukinbudin
3885,205021085,Orbost
4354,317011458,Toowoomba - West
3070,206021500,Northcote - West
6021,505021089,Karrinyup - Gwelup - Carine
2538,114011282,Ulladulla
2365,110021191,Inverell
2565,127011726,Cobbitty - Bringelly
4380,307031188,Stanthorpe Surrounds
4357,307031186,Southern Downs - West
6107,506031124,Bentley - Wilson - St James
4169,305021115,East Brisbane
4731,315031412,Longreach
5309,406021141,Outback
3266,217031474,Corangamite - North
3272,215011387,Ararat Surrounds
4207,311021306,Beenleigh
4516,313031371,Woodford - D'Aguilar
4011,302031036,Brisbane Airport
2259,111021218,Morisset - Cooranbong
3515,202011020,East Bendigo - Kennington
3137,211031451,Croydon - West
2347,110031198,Narrabri Surrounds
3222,203031489,Barwon Heads - Armstrong Creek
5008,404011093,Hindmarsh - Brompton
3637,216021413,Numurkah
6718,510031272,Karratha
3224,203021039,Geelong
3980,212031560,Cranbourne North - West
2086,122031692,Belrose
5210,403041076,Coromandel Valley
4809,315011398,Kowanyama - Pormpuraaw
3520,202031033,Loddon
3744,204031069,Bright - Mount Beauty
6401,509021244,Toodyay
3233,203021045,Newcomb - Moolap
6017,505021097,Yokine - Coolbinia - Menora
7017,603011067,Southern Midlands
6751,510031271,Ashburton (WA)
3531,215021398,Mildura Surrounds
5131,401021003,Adelaide Hills
6280,501011293,Busselton - East
2454,104021083,Bellingen
5245,401021006,Lobethal - Woodside
5556,405041125,Moonta
2621,801101139,Wright
2097,122031429,Freshwater - Brookvale
4823,315021404,Carpentaria
3424,215011390,Nhill Region
2481,112011239,Brunswick Heads - Ocean Shores
3172,212041459,Noble Park - East
2350,110011187,Armidale Surrounds - North
4455,307011175,Miles - Wandoan
2615,801101146,Whitlam
3030,213051583,Tarneit - Central
4075,310011271,Darra - Sumner
2305,111031225,Lambton - New Lambton
3658,209041224,Wallan
4010,305031129,Wilston
6468,509021241,Moora
3996,205031090,Leongatha
6385,509021240,Merredin
5022,404011095,Seaton - Grange
4402,307031188,Stanthorpe Surrounds
2399,110031196,Moree Surrounds
4113,303061079,Sunnybank
2912,801041121,Taylor
3251,217031474,Corangamite - North
2260,102011038,Saratoga - Davistown
3384,215011392,Stawell
3824,205011078,Trafalgar (Vic.)
4874,306021148,Gordonvale - Trinity
4517,316061439,Beerwah
3559,202011022,Kangaroo Flat - Golden Square
2334,106011111,Kurri Kurri - Abermain
3000,206051514,St Kilda - West
2447,108021157,Macksville - Scotts Head
4870,306011138,Brinsmead
0873,702011053,Tanami
4706,308031210,Gracemere
5043,403021061,Mitchell Park
2787,103011612,Bathurst - South
3608,216031419,Shepparton Surrounds - West
2647,109031180,Corowa
4703,308031207,Emu Park
3782,211051279,Monbulk - Silvan
3926,214021379,Hastings - Somers
6168,507051188,Rockingham
5265,407021151,Kingston - Robe
2196,119021574,Wiley Park
2577,114021284,Bowral
2208,119041671,Wolli Creek
4565,316051435,Noosaville
6440,702011054,Yuendumu - Anmatjere
4818,318021471,Condon - Rasmussen
3046,210031538,Pascoe Vale
4127,311051327,Shailer Park
2620,801081091,Chapman
5152,401021010,Uraidla - Summertown
2749,124031464,Penrith
2018,117011634,Eastlakes
2575,107031136,Albion Park - Macquarie Pass
3226,203021043,Lara
2906,801071071,Banks
4673,319021504,Gin Gin
3462,202021028,Castlemaine Surrounds
4740,312021356,South Mackay
4210,309071556,Upper Coomera (South) - Wongawallan
2222,119041379,Kogarah Bay - Carlton - Allawah
4817,318021482,Kirwan - West
2705,113031266,Temora
4519,316061440,Caloundra Hinterland
3015,213021343,Altona North
5211,407031166,Murray Bridge Surrounds
2120,121021579,Wahroonga (West) - Waitara
4102,303021054,Fairfield - Dutton Park
6052,505021301,Dianella - North
2150,125041717,Parramatta - North
2280,111011206,Belmont - Bennetts Green
4419,308041528,Banana
3787,211011449,The Basin
3026,213051581,Point Cook - North West
4856,315011396,Cape York
0832,701041041,Palmerston - North
3236,217031476,Otway
4354,307021179,Crows Nest - Rosalie
3039,206031116,Moonee Ponds
3585,215031404,Swan Hill
3234,203021486,Corio - Lovely Banks
3321,217031474,Corangamite - North
4352,317011459,Wilsonton
2538,101041022,Deua - Wadbilliga
3271,215011387,Ararat Surrounds
2646,204031072,Towong
4573,316071545,Bli Bli
5016,404021100,North Haven
2133,120031576,Strathfield South
2320,106031123,Seaham - Woodville
2820,105031103,Dubbo Surrounds
2572,123031447,Picton - Tahmoor - Buxton
5650,406011132,Le Hunte - Elliston
3557,202011020,East Bendigo - Kennington
2179,123021705,Ingleburn
4306,310021277,Boonah
2190,119011656,Greenacre - South
5310,407031161,Karoonda - Lameroo
3040,210011230,Niddrie - Essendon West
3064,210051445,Mickleham - Yuroke
2730,113031265,Junee
5086,402031038,Windsor Gardens
2212,119021574,Wiley Park
2200,119021573,Lakemba
2769,115011621,Kellyville - East
3140,211051278,Lilydale - Coldstream
2320,106031122,Raymond Terrace
3221,203021045,Newcomb - Moolap
2029,118011649,Bellevue Hill
3090,209031213,Plenty - Yarrambat
6225,501021009,Collie
0875,702011046,East Side
4208,311021307,Eagleby
3700,205021082,Bruthen - Omeo
3096,209031215,Wattle Glen - Diamond Creek
3722,204021067,Wangaratta Surrounds
,604031095,Smithton
3551,204011060,Seymour Surrounds
3665,204011062,Yea
4009,305031125,Hendra
4307,310021280,Lockyer Valley - East
4754,312021344,Eimeo - Rural View
5245,401021005,Hahndorf - Echunga
4817,318021468,Annandale (Qld)
4694,308051532,Callemondah
2828,105011093,Cobar
3336,213051585,Tarneit - South
2153,116021628,Kellyville Ridge - The Ponds
3442,210021235,Romsey
2526,107011546,Port Kembla - Warrawong
5150,403031065,Belair
4205,311031313,Chambers Flat - Logan Reserve
4069,304021087,Brookfield - Kenmore Hills
4352,317011453,Newtown (Qld)
4809,315021404,Carpentaria
4610,307011178,Tara
3270,217041477,Moyne - East
6625,511041291,Morawa
2225,128021538,Sutherland - Kirrawee
3559,202011023,Maiden Gully
4117,303051073,Calamvale - Stretton
2756,124041467,Windsor - Bligh Park
4410,319021506,Kingaroy Surrounds - North
2036,118021652,Malabar - La Perouse
5007,404011093,Hindmarsh - Brompton
2289,111031228,Merewether - The Junction
3527,215031400,Buloke
2222,119031667,Penshurst
4207,311041570,Jimboomba - Glenlogan
2619,101021012,Queanbeyan West - Jerrabomberra
6318,509011230,Katanning
5043,404031107,Plympton
5732,407031159,Barmera
6448,511011275,Esperance Surrounds
6068,504031300,Ellenbrook
2640,113031268,Wagga Wagga - North
2663,109011175,Albury Surrounds
2583,101021007,Braidwood
4568,316071547,Eumundi - Yandina
6112,506051141,Lesmurdie - Bickley - Carmel
2097,122031695,Dee Why - North
2714,109031185,Tocumwal - Finley - Jerilderie
3174,212041317,Springvale
5603,406011131,Kimba - Cleve - Franklin Harbour
2481,112021249,Lismore Surrounds
3201,214011370,Carrum Downs
2570,123011701,Mount Annan
3222,203011036,Winchelsea
2320,106011113,Singleton Surrounds
2333,106041127,Muswellbrook Surrounds
4030,305031125,Hendra
4012,305031125,Hendra
4550,316061440,Caloundra Hinterland
4721,308031206,Bouldercombe
5550,405021119,Wakefield - Barunga West
3104,207011148,Balwyn North
4678,308051530,Agnes Water - Miriam Vale
4169,303021054,Fairfield - Dutton Park
4850,315021407,Northern Highlands
7316,604011079,Penguin - Sulphur Creek
2208,119041670,Bexley - South
6243,501031018,Donnybrook - Balingup
2762,116021628,Kellyville Ridge - The Ponds
3753,209041224,Wallan
5065,401031011,Burnside - Wattle Park
4509,314021578,Mango Hill
2179,127011505,Austral - Greendale
2372,307031186,Southern Downs - West
2068,121011684,Chatswood - East
4879,315021404,Carpentaria
3095,209011197,Greensborough
4352,317011456,Toowoomba - Central
6318,509031247,Kulin
3195,212041318,Springvale South
3387,215011392,Stawell
2130,120031394,Dulwich Hill - Lewisham
3249,203021042,Highton
7140,603011065,Central Highlands
4702,308031209,Glenlee - Rockyview
2570,123031446,Douglas Park - Appin
3318,215011388,Horsham
3046,206011498,Coburg - West
4510,313021364,Burpengary - East
,128011530,Miranda - Yowie Bay
4120,303021055,Greenslopes
2650,113031269,Wagga Wagga - South
7300,602031061,Northern Midlands
4560,316071547,Eumundi - Yandina
3187,208021174,Bentleigh - McKinnon
2666,103021062,Condobolin
6078,505031258,Yanchep
2280,111011211,Redhead
2488,112031253,Pottsville
4361,307031186,Southern Downs - West
4722,308031207,Emu Park
4486,307011174,Inglewood - Waggamba
3807,212011549,Pakenham - North East
4721,318021470,Bohle Plains
6337,511011275,Esperance Surrounds
2546,101041020,Bega-Eden Hinterland
2218,119041668,Arncliffe - Bardwell Valley
3571,202031033,Loddon
5240,401021010,Uraidla - Summertown
2168,127011596,Hoxton Park - Carnes Hill - Horningsea Park
4850,318011464,Ingham
4055,314011382,Albany Creek
4706,308031212,Mount Morgan
2151,125041489,North Parramatta
2530,107011134,Unanderra - Mount Kembla
3175,212041317,Springvale
4078,303051075,Parkinson - Drewvale
3132,211041270,Mitcham (Vic.)
2834,105011096,Walgett - Lightning Ridge
7172,601061034,Dodges Ferry - Lewisham
2913,801041037,Crace
3448,204011060,Seymour Surrounds
5154,401021004,Aldgate - Stirling
2619,801081133,Scrivener
2340,110041200,Gunnedah Surrounds
2747,124031461,Jamisontown - South Penrith
3945,205031089,Korumburra
2066,121011686,Lane Cove
2500,107041549,Wollongong - West
5131,402051052,Hope Valley - Modbury
2285,111031222,Adamstown - Kotara
2653,109031181,Corowa Surrounds
3870,205041094,Churchill
2365,110011187,Armidale Surrounds - North
3095,209031214,Research - North Warrandyte
3030,213051582,Tarneit (West) - Mount Cottrell
3191,208011173,Sandringham - Black Rock
2305,111021217,Edgeworth - Cameron Park
2282,111011214,Warners Bay - Boolaroo
2423,108011151,Bulahdelah - Stroud
2370,104021091,Woolgoolga - Arrawarra
4375,307031188,Stanthorpe Surrounds
2227,128011603,Caringbah South
3062,210051545,Roxburgh Park - North
6062,504011047,Morley
2878,109021179,Wentworth-Balranald Region
5330,406021141,Outback
3260,217031474,Corangamite - North
2580,101041022,Deua - Wadbilliga
2563,123021436,Bradbury - Wedderburn
2134,120031680,Strathfield - East
4385,110021193,Inverell Surrounds - West
3401,217011423,Southern Grampians
7012,603011065,Central Highlands
4888,306051167,Herberton
3357,201031013,Avoca
3082,209041220,Mill Park - North
6430,511031279,Kalgoorlie
3000,206051513,St Kilda - Central
5654,406011132,Le Hunte - Elliston
2578,114021287,Moss Vale - Berrima
2322,106021614,East Maitland - Metford
3285,217011420,Glenelg (Vic.)
4861,306031158,Babinda
4306,310021278,Esk
3219,203031489,Barwon Heads - Armstrong Creek
4556,316071546,Diddillibah - Rosemount
4313,310031289,Karalee - Barellan Point
2204,117031638,Camperdown - Darlington
4208,311041570,Jimboomba - Glenlogan
3384,215011391,St Arnaud
6528,511041286,Geraldton - East
3023,213011570,Derrimut
4828,315021406,Mount Isa Surrounds
4720,308031218,Rockhampton Surrounds - East
4034,302011024,Carseldine
5251,401021007,Mount Barker
2291,111011209,Glendale - Cardiff - Hillsborough
2112,125021712,Carlingford - West
6258,501011003,Busselton Surrounds
3034,210011534,Keilor East
2084,122031432,Terrey Hills - Duffys Forest
6567,509021244,Toodyay
2711,113011257,Griffith Surrounds
5120,402041048,Salisbury North
2446,108041165,Port Macquarie Surrounds
2762,124041468,Yarramundi - Londonderry
4156,303031064,Rochedale - Burbank
2622,101051540,Goulburn Surrounds
6026,505011078,Kingsley
2879,105021098,Far West
3555,202011019,California Gully - Eaglehawk
2216,119041379,Kogarah Bay - Carlton - Allawah
2609,801101137,Molonglo
2620,801081133,Scrivener
4809,315011397,Croydon - Etheridge
2141,125011709,Silverwater - Newington
4890,315021404,Carpentaria
5125,402051053,Modbury Heights
2680,113011256,Griffith (NSW)
3026,213051584,Tarneit - North
2214,119011356,Condell Park
2218,119041380,Monterey - Brighton-le-Sands - Kyeemagh
6613,509021241,Moora
3126,207011147,Balwyn
5277,407021158,Wattle Range
2370,110021192,Inverell Surrounds - East
2425,108051170,Taree Surrounds
3278,217041477,Moyne - East
3360,217041477,Moyne - East
3737,204031075,Yackandandah
